,id,type,subtype,price,transactionType,zip,visualisationOption,cuisine_type,constructionYear,condition,heatingType,room_number,atticExists,basementExists,hasSwimmingPool,parking intérieur,parking extérieur,short_id,company_name,mètres carrés,commune
14298,8856898,house,country cottage,490000,for sale,3040,xl,semi equipped,1918.0,to renovate,gas,4.0,False,True,False,4.0,6.0,1484,century 21 berthouts immobilien -,360,Huldenberg
14302,8999471,house,house,495000,for sale,8310,xl,installed,1972.0,good,fueloil,4.0,False,False,False,1.0,1.0,982179,bvba vastgoed loontjens &amp; lagast,244,Sint-Kruis
14304,8095309,house,house,520000,for sale,2830,xl,installed,1969.0,good,fueloil,3.0,False,False,False,0.0,0.0,2062,walbers immo willebroek,222,Willebroek
14305,8095308,house,mixed use building,520000,for sale,2830,xl,installed,1969.0,good,fueloil,3.0,False,False,False,0.0,0.0,2062,walbers immo willebroek,222,Willebroek
14308,9010552,house,house,540000,for sale,2220,xl,hyper equipped,1974.0,good,fueloil,4.0,True,True,False,1.0,6.0,2719360,heylen exclusief,329,Heist-op-den-Berg
14310,9020279,house,villa,585000,for sale,9400,xl,installed,1996.0,good,gas,3.0,False,True,False,3.0,4.0,1110740,smart vastgoed,276,Ninove
14312,8878396,house,villa,545000,for sale,4120,xl,installed,1962.0,good,fueloil,6.0,False,True,False,2.0,10.0,558223,cd consult,454,Neupr%C3%A9
14314,8239722,house,house,545000,for sale,7620,xl,installed,1960.0,as new,fueloil,6.0,False,True,True,2.0,6.0,2149367,relayimmo,364,BLEHARIES
14317,8965690,house,house,625000,for sale,9000,xl,semi equipped,1899.0,good,gas,4.0,False,False,False,0.0,0.0,1915103,huysewinkel gent,247,Gand
14319,8932276,house,villa,599000,for sale,3740,xl,installed,1996.0,good,fueloil,4.0,False,True,False,2.0,4.0,991437,boes &amp; boes residentieel vastgoed,279,Bilzen
14320,8454843,house,house,600000,for sale,1190,xl,not installed,1930.0,as new,fueloil,5.0,True,True,False,0.0,0.0,575826,ihk immo sprl,247,Forest
14323,8876135,house,house,625000,for sale,9000,xl,semi equipped,1899.0,good,gas,4.0,False,False,False,0.0,0.0,1915103,huysewinkel gent,247,Gand
14327,8785067,house,house,675000,for sale,1320,xl,installed,1880.0,as new,gas,5.0,False,True,True,2.0,4.0,2317554,engel &amp; völkers wavre,260,Beauvechain
14328,9005170,house,house,690000,for sale,7500,xl,installed,1930.0,as new,gas,3.0,False,True,False,3.0,5.0,2708310,jorion desmet immobilier,260,Tournai
14331,8910632,house,villa,750000,for sale,1340,xl,installed,1973.0,good,electric,5.0,False,True,False,5.0,5.0,1485,best partner immobilière,300,Ottignies
14332,8849175,house,villa,750000,for sale,1470,xl,installed,1973.0,good,electric,5.0,False,True,False,5.0,5.0,1485,best partner immobilière,300,BOUSVAL
14333,9019313,house,manor house,745000,for sale,9270,xl,hyper equipped,1985.0,as new,gas,4.0,True,False,False,1.0,3.0,3090725,immo bia,292,Laarne
14335,9004771,house,house,850000,for sale,1560,xl,usa hyper equipped,1905.0,good,fueloil,4.0,True,True,False,1.0,5.0,1555,immo ferco - overijse,263,Hoeilaart
14337,9011937,house,villa,765000,for sale,1410,xl,hyper equipped,1972.0,good,gas,4.0,True,True,False,0.0,21.0,3274721,immo palmina,270,Waterloo
14345,8778181,house,house,895000,for sale,1380,xl,semi equipped,1970.0,good,fueloil,7.0,False,True,False,2.0,4.0,2141542,macnash sud,450,Lasne
14346,8998287,house,exceptional property,895000,for sale,1390,xl,usa hyper equipped,1996.0,as new,fueloil,4.0,False,False,True,2.0,3.0,1555,immo ferco - overijse,450,Grez-Doiceau
14348,8983428,house,villa,1100000,for sale,3570,xl,semi equipped,1924.0,good,gas,5.0,False,False,False,16.0,0.0,991437,boes &amp; boes residentieel vastgoed,467,Alken
14350,8938249,house,exceptional property,1140000,for sale,2020,xl,usa installed,1936.0,as new,gas,4.0,False,True,False,2.0,0.0,129754,quest real estate,400,Anvers
14352,8915754,house,mixed use building,1500000,for sale,1000,xl,hyper equipped,1890.0,as new,gas,7.0,False,True,False,2.0,3.0,861223,b.i.f.c. centre,520,Brussel
14353,8953544,house,house,1395000,for sale,1640,xl,hyper equipped,1980.0,good,gas,6.0,False,False,False,1.0,4.0,2443364,engel &amp; völkers fort jaco,400,Rhode-Saint-Genese
14355,9003499,house,apartment block,1690000,for sale,1150,xl,installed,1989.0,good,gas,7.0,False,True,False,1.0,3.0,2309,immobilière grand place,450,WOLUW%C3%89-SAINT-PIERRE
14356,9000014,house,house,1740000,for sale,3001,xl,installed,1997.0,as new,gas,11.0,False,True,False,0.0,6.0,477081,a-venue,400,Heverlee
14357,7842864,house,villa,1750000,for sale,1180,xl,hyper equipped,1995.0,as new,gas,5.0,True,True,False,2.0,2.0,2392,metropole properties,598,Uccle
14358,8933791,house,exceptional property,1790000,for sale,1180,xl,hyper equipped,1927.0,good,gas,5.0,False,True,False,1.0,1.0,2938005,james realty,560,Uccle
14361,9015873,house,villa,1990000,for sale,1180,xl,hyper equipped,1913.0,as new,fueloil,6.0,True,True,True,1.0,6.0,1453,immobilière le lion,325,Uccle
14362,8888585,house,exceptional property,1950000,for sale,1470,xl,hyper equipped,1800.0,just renovated,fueloil,6.0,True,True,True,0.0,12.0,2235918,engel &amp; völkers lasne,479,Genappe
14363,8998115,house,mixed use building,2200000,for sale,1410,xl,hyper equipped,2015.0,as new,gas,0.0,False,True,False,7.0,0.0,851839,find immo,870,Waterloo
14364,8947288,house,villa,2450000,for sale,1150,xl,hyper equipped,2019.0,as new,gas,6.0,False,True,False,4.0,0.0,1453,immobilière le lion,400,WOLUWE-SAINT-PIERRE
14366,8907245,house,villa,3250000,for sale,1640,xl,hyper equipped,2005.0,as new,gas,6.0,True,True,True,3.0,0.0,1453,immobilière le lion,500,RHODE-SAINT-GENESE
14367,9021889,house,villa,4000000,for sale,1000,xl,installed,1957.0,good,fueloil,4.0,True,True,False,2.0,5.0,124568,louise properties,4,Bruxelles
14368,8885482,house,villa,2950000,for sale,1180,xl,hyper equipped,1980.0,just renovated,gas,5.0,False,True,False,4.0,0.0,2938005,james realty,600,Uccle
14370,8834846,house,exceptional property,3350000,for sale,1380,xl,hyper equipped,1965.0,as new,fueloil,7.0,True,True,True,2.0,4.0,2235918,engel &amp; völkers lasne,850,Lasne
14371,9043890,house,bungalow,185000,for sale,9270,xl,installed,1966.0,to be done up,gas,3.0,False,False,False,0.0,0.0,92566,"verstraeten &amp; roegiers,  notarissen",3,Kalken
14377,9030307,house,house,199999,for sale,3930,xl,installed,1965.0,just renovated,gas,3.0,False,False,False,0.0,0.0,2219357,het huiskantoor,150,Achel
14379,9030304,house,villa,799000,for sale,3920,xl,installed,1959.0,as new,fueloil,5.0,False,False,False,0.0,10.0,2219357,het huiskantoor,226,Lommel
14381,8900311,house,house,278264,for sale,2300,xl,usa hyper equipped,2020.0,as new,gas,3.0,True,False,False,0.0,1.0,2152238,heylen vastgoed turnhout,156,Turnhout
14386,8794200,house,house,363000,for sale,2430,xl,hyper equipped,2020.0,as new,gas,3.0,False,True,False,1.0,1.0,3570804,tempes projects,204,Laakdal
14387,8869382,house,house,294983,for sale,2300,xl,usa hyper equipped,2020.0,as new,gas,3.0,False,False,False,0.0,1.0,2152238,heylen vastgoed turnhout,167,Turnhout
14390,9035707,house,exceptional property,532000,for sale,8500,xl,hyper equipped,2021.0,as new,gas,3.0,False,False,False,0.0,0.0,2373640,m vastgoed,200,Courtrai
14400,9041707,house,villa,680000,for sale,9140,xl,installed,2008.0,as new,gas,3.0,False,False,False,2.0,0.0,3024295,exeptio,228,Tamise
14403,9042087,house,house,329000,for sale,7500,xl,installed,1950.0,good,gas,5.0,True,True,False,1.0,1.0,2708310,jorion desmet immobilier,5,Tournai
14405,9027425,house,house,364000,for sale,9900,xl,installed,2007.0,as new,gas,4.0,False,False,False,1.0,3.0,2126895,vastgoed unicum,160,Eeklo
14409,9028539,house,mansion,325000,for sale,3300,xl,installed,1850.0,to renovate,gas,6.0,True,True,False,0.0,0.0,1307331,immo jan stas,270,Tirlemont
14410,9033540,house,exceptional property,2900000,for sale,1640,xl,hyper equipped,1977.0,as new,fueloil,6.0,False,True,True,3.0,5.0,1451920,archybald,900,Rhode-St-Gen%C3%A8se
14411,9030443,house,house,345000,for sale,1190,xl,installed,1951.0,to be done up,fueloil,3.0,False,True,False,1.0,0.0,2305528,immo pické bv bvba,261,Forest
14436,8936880,house,house,149000,for sale,6690,xl,semi equipped,1945.0,to renovate,fueloil,4.0,False,False,False,0.0,0.0,2626771,trevi closon bastogne,175,Vielsalm
14462,8901819,house,house,210000,for sale,8554,xl,installed,1957.0,to be done up,gas,4.0,False,True,False,1.0,1.0,2988076,dekeyser,164,Sint-Denijs
14470,8897681,house,exceptional property,260000,for sale,8400,xl,installed,1932.0,to renovate,fueloil,13.0,False,False,False,0.0,0.0,232648,bricx,308,Ostende
14474,8850039,house,house,268000,for sale,9060,xl,installed,1952.0,as new,gas,3.0,False,True,False,1.0,0.0,3138036,immo van de woestijne,182,Zelzate
14481,9010309,house,house,280000,for sale,9000,xl,installed,1941.0,good,gas,4.0,False,False,False,0.0,0.0,2875156,immo sur+,129,Gand
14482,8997324,house,house,295000,for sale,8501,xl,installed,2013.0,as new,gas,3.0,False,False,False,1.0,4.0,2373640,m vastgoed,180,Heule
14485,8609942,house,mansion,289000,for sale,8400,xl,installed,1900.0,good,gas,3.0,False,False,False,0.0,0.0,2252397,agence dermul,181,Ostende
14486,8990229,house,house,299000,for sale,8540,xl,hyper equipped,1955.0,just renovated,gas,3.0,False,False,False,0.0,2.0,1600308,dewaele | vastgoed met advies waregem,3,Deerlijk
14505,8997391,house,house,362000,for sale,9000,xl,installed,1942.0,good,gas,7.0,False,False,False,1.0,1.0,2875156,immo sur+,306,Gand
14506,8944949,house,bungalow,375000,for sale,1470,xl,installed,1975.0,as new,fueloil,3.0,True,False,False,1.0,4.0,1503,cap sud braine waterloo,100,Genappe
14510,8972159,house,house,380000,for sale,9450,xl,not installed,1967.0,to renovate,fueloil,5.0,False,False,False,0.0,0.0,2138569,topo-immo bvba,5,Denderhoutem
14514,8920275,house,house,385000,for sale,8000,xl,installed,1951.0,just renovated,gas,3.0,False,False,False,1.0,0.0,2562644,depauw vastgoed,157,Bruges
14515,9024830,house,mixed use building,420000,for sale,1850,xl,installed,1918.0,good,gas,3.0,True,True,False,0.0,0.0,2538985,keystones,3,Grimbergen
14517,8915732,house,house,390000,for sale,1500,xl,semi equipped,1918.0,good,gas,5.0,False,True,False,0.0,0.0,2041,multimmo bvba,196,Halle
14519,8871021,house,farmhouse,400000,for sale,1357,xl,semi equipped,1927.0,to restore,gas,3.0,False,True,False,0.0,0.0,2258636,go immobilier,298,NEERHEYLISSEM
14521,8997810,house,farmhouse,425000,for sale,9200,xl,semi equipped,1950.0,to renovate,fueloil,4.0,True,False,False,3.0,3.0,2000462,horse immo,275,Termonde
14522,8979625,house,mixed use building,425000,for sale,9200,xl,semi equipped,1950.0,to renovate,fueloil,4.0,True,False,False,3.0,3.0,1558824,de ras immo,275,Termonde
14544,9003880,house,apartment block,530000,for sale,1000,xl,not installed,1890.0,as new,gas,2.0,False,False,False,0.0,0.0,1797876,trevi invest,120,BRUXELLES
14546,8711261,house,house,550000,for sale,8200,xl,semi equipped,2000.0,as new,gas,4.0,False,False,False,0.0,0.0,2142819,panorama brugge,227,Sint-Andries
14552,8989680,house,villa,645000,for sale,9900,xl,hyper equipped,2014.0,as new,gas,5.0,False,False,False,1.0,5.0,2126895,vastgoed unicum,245,Eeklo
14553,8952414,house,villa,669000,for sale,2960,xl,hyper equipped,2010.0,as new,gas,4.0,True,False,False,1.0,2.0,2719360,heylen exclusief,290,Brecht
14555,8751424,house,house,735000,for sale,1180,xl,hyper equipped,2020.0,as new,gas,4.0,False,False,False,0.0,1.0,3083392,longstreet and forrest,192,Uccle
14558,8751398,house,house,725000,for sale,1180,xl,hyper equipped,2020.0,as new,electric,3.0,False,False,False,0.0,1.0,3083392,longstreet and forrest,190,Uccle
14559,9022955,house,villa,675000,for sale,9300,xl,installed,1982.0,as new,gas,4.0,True,True,False,1.0,0.0,1662,de rick vastgoedadvies,326,Alost
14567,9014313,house,country cottage,860000,for sale,8210,xl,installed,1966.0,just renovated,pellet,4.0,False,False,True,0.0,0.0,2562644,depauw vastgoed,240,Zedelgem
14573,8715627,house,house,900000,for sale,1180,xl,hyper equipped,1992.0,as new,gas,4.0,False,True,False,2.0,1.0,2392,metropole properties,220,Uccle
14574,9018545,house,villa,965000,for sale,8800,xl,installed,2005.0,good,fueloil,5.0,False,False,True,2.0,0.0,1481029,immo dicasa bvba,310,Roulers
14577,9022981,house,mansion,1025000,for sale,3000,xl,installed,1914.0,just renovated,gas,7.0,False,True,False,1.0,0.0,2478814,century 21 confident,480,Louvain
14579,8913446,house,apartment block,1350000,for sale,1000,xl,installed,1870.0,to be done up,gas,10.0,False,True,False,0.0,0.0,2443353,engel &amp; völkers sablon,540,Bruxelles
14583,9020285,house,villa,1390000,for sale,1180,xl,installed,1948.0,to be done up,gas,5.0,True,True,False,1.0,1.0,1453,immobilière le lion,300,Uccle
14592,8675421,house,villa,5950000,for sale,1150,xl,installed,2019.0,as new,gas,6.0,False,True,True,3.0,0.0,1453,immobilière le lion,480,WOLUWE-SAINT-PIERRE
14597,8893007,house,house,281461,for sale,9690,xl,hyper equipped,2020.0,as new,gas,3.0,False,False,False,1.0,2.0,2785748,hbp,160,Kluisbergen
14599,8946730,house,house,330000,for sale,8850,xl,hyper equipped,2020.0,as new,gas,3.0,False,False,False,1.0,1.0,2785748,hbp,175,Ardooie
14600,8498646,house,house,331500,for sale,1730,xl,not installed,2019.0,good,gas,3.0,False,False,False,1.0,1.0,2019,structura,144,Asse
14602,7871378,house,house,366400,for sale,2830,xl,hyper equipped,2020.0,as new,gas,3.0,True,False,False,0.0,0.0,1935638,claeverviere immo,185,Willebroek
14605,8495926,house,house,382500,for sale,2870,xl,hyper equipped,2020.0,as new,gas,3.0,True,False,False,0.0,2.0,1935638,claeverviere immo,162,Puurs%20Sint-Amands
14606,8495895,house,house,382500,for sale,2870,xl,hyper equipped,2020.0,as new,gas,3.0,True,False,False,0.0,2.0,1935638,claeverviere immo,162,Puurs%20Sint-Amands
14612,8495889,house,house,382500,for sale,2870,xl,hyper equipped,2020.0,as new,gas,3.0,True,False,False,0.0,2.0,1935638,claeverviere immo,162,Puurs%20Sint-Amands
14613,8672160,house,house,446900,for sale,2800,xl,hyper equipped,2020.0,as new,gas,3.0,True,False,False,0.0,2.0,1935638,claeverviere immo,208,Mechelen
14614,8495851,house,house,382500,for sale,2870,xl,hyper equipped,2020.0,as new,gas,3.0,True,False,False,0.0,2.0,1935638,claeverviere immo,162,Puurs%20Sint-Amands
14616,8976254,house,house,553200,for sale,3210,xl,hyper equipped,2020.0,as new,gas,4.0,False,False,False,0.0,2.0,1935638,claeverviere immo,198,Lubbeek
14617,8534797,house,villa,610300,for sale,3080,xl,installed,2020.0,good,gas,4.0,False,False,False,0.0,0.0,2019,structura,171,DUISBURG
14619,8910940,house,house,645000,for sale,8300,xl,usa hyper equipped,2015.0,as new,gas,4.0,True,False,False,1.0,2.0,725450,immo centrale,265,Knokke
14620,9034682,house,house,345000,for sale,2811,xl,installed,1972.0,good,fueloil,4.0,False,False,False,1.0,2.0,3309404,immo vertommen,165,Mechelen%20Hombeek
14629,9026265,house,house,249000,for sale,9420,xl,installed,1963.0,to be done up,fueloil,3.0,True,False,False,1.0,2.0,1558824,de ras immo,160,Erpe-Mere
14630,9027477,house,house,300000,for sale,8560,xl,hyper equipped,2020.0,as new,gas,3.0,False,False,False,0.0,1.0,2373640,m vastgoed,180,Wevelgem
14632,9027329,house,house,850000,for sale,8720,xl,installed,1930.0,good,gas,3.0,False,False,False,1.0,20.0,2642760,vastgoed demeyer,135,Wakken
14633,8931387,house,house,1175000,for sale,1370,xl,installed,1995.0,as new,fueloil,6.0,False,True,False,4.0,0.0,2658049,les viviers properties,563,DONGELBERG
14635,9031505,house,house,285000,for sale,1420,xl,installed,1970.0,to be done up,fueloil,3.0,True,True,False,1.0,1.0,1166893,engel &amp; völkers waterloo,3,Braine-l'Alleud
14636,9028542,house,house,324900,for sale,9000,xl,installed,1961.0,as new,gas,3.0,False,True,False,0.0,0.0,3040556,access estate - kantoor gent,113,Gand
14639,9033426,house,house,189000,for sale,7700,xl,semi equipped,1967.0,good,gas,3.0,False,True,False,1.0,0.0,634327,lanno immo,3,Mouscron
14640,9034242,house,house,265000,for sale,3920,xl,installed,1966.0,to be done up,fueloil,3.0,False,False,False,1.0,2.0,2219357,het huiskantoor,183,Lommel
14646,9043234,house,house,345000,for sale,8520,xl,installed,2018.0,as new,gas,3.0,False,False,False,1.0,5.0,2373640,m vastgoed,3,Kuurne
14667,8919366,house,house,119900,for sale,6060,xl,installed,1967.0,good,gas,3.0,True,True,False,0.0,0.0,564177,la confiance immobilière,119,Gilly
14671,8945256,house,house,125000,for sale,9500,xl,semi equipped,1950.0,to be done up,gas,3.0,True,True,False,0.0,0.0,133418,accenta,148,Grammont
14686,8562215,house,house,159000,for sale,6460,xl,semi equipped,1763.0,to renovate,fueloil,5.0,False,True,False,1.0,0.0,2038381,confort invest,5,Chimay
14687,8972351,house,house,164000,for sale,9300,xl,semi equipped,1945.0,to be done up,gas,2.0,True,False,False,0.0,0.0,1349133,goeman vastgoed &amp; advies,120,Alost
14691,8970543,house,house,165000,for sale,9000,xl,installed,1900.0,to be done up,gas,3.0,True,True,False,1.0,0.0,132035,"lemey &amp; van haverbeke,  notarissen",3,Gand
14696,9001201,house,house,189000,for sale,5000,xl,semi equipped,1918.0,to be done up,gas,3.0,False,True,False,2.0,0.0,1451,trevi namur,108,Namur
14707,8967941,house,house,199000,for sale,8480,xl,installed,1936.0,good,gas,3.0,False,False,False,1.0,2.0,1982264,immo sleutel,139,Ichtegem
14713,8977960,house,house,199000,for sale,9988,xl,installed,1970.0,good,gas,3.0,False,False,False,1.0,0.0,3464686,cornelis vastgoed,180,Watervliet
14719,8998378,house,house,209000,for sale,9470,xl,semi equipped,1972.0,to renovate,gas,3.0,False,True,False,1.0,2.0,3257067,kurtimmo,125,Denderleeuw
14720,8968035,house,house,219000,for sale,8930,xl,installed,1930.0,as new,gas,3.0,False,False,False,0.0,0.0,2373640,m vastgoed,3,Lauwe
14727,8927805,house,villa,230000,for sale,3300,xl,installed,1974.0,to be done up,fueloil,4.0,True,True,False,2.0,0.0,41114,"janssen &amp; driesen,  notarissen",4,Kumtich
14734,8966075,house,house,235000,for sale,9340,xl,hyper equipped,1951.0,good,gas,3.0,True,True,False,0.0,2.0,1349133,goeman vastgoed &amp; advies,150,Lede
14735,9021649,house,house,239000,for sale,9550,xl,installed,1964.0,good,fueloil,3.0,True,True,False,1.0,3.0,1558824,de ras immo,175,Herzele
14737,9024460,house,house,249000,for sale,9000,xl,installed,1929.0,to be done up,gas,3.0,False,False,False,0.0,0.0,2870824,top vastgoed,150,Gand
14740,8719361,house,villa,249900,for sale,6200,xl,installed,1967.0,good,fueloil,3.0,False,False,False,1.0,3.0,564177,la confiance immobilière,110,Ch%C3%83telet
14742,8910488,house,house,259000,for sale,1770,xl,hyper equipped,1957.0,good,gas,3.0,True,True,False,0.0,0.0,3257067,kurtimmo,145,Liedekerke
14744,8954206,house,house,259000,for sale,3920,xl,installed,1964.0,good,gas,3.0,False,False,False,1.0,1.0,2219357,het huiskantoor,224,Lommel
14747,8776851,house,house,259000,for sale,8800,xl,installed,1930.0,good,gas,5.0,False,False,False,1.0,0.0,2373640,m vastgoed,5,Roulers
14748,9019516,house,house,259000,for sale,9230,xl,installed,1962.0,to be done up,gas,2.0,False,False,False,2.0,0.0,2870824,top vastgoed,138,Wetteren
