,price,constructionYear,room_number,mètres carrés,prix mètres carrés,parking extérieur,atticExists,basementExists,hasSwimmingPool,zip,city,municipalities,parking intérieur,lng,lat,id,company_name,type_is_apartment,type_is_house,subtype_is_apartment,subtype_is_apartment block,subtype_is_bungalow,subtype_is_castle,subtype_is_chalet,subtype_is_country cottage,subtype_is_duplex,subtype_is_exceptional property,subtype_is_farmhouse,subtype_is_flat studio,subtype_is_ground floor,subtype_is_house,subtype_is_loft,subtype_is_manor house,subtype_is_mansion,subtype_is_mixed use building,subtype_is_other property,subtype_is_penthouse,subtype_is_service flat,subtype_is_town house,subtype_is_triplex,subtype_is_villa,cuisine_type_is_hyper equipped,cuisine_type_is_installed,cuisine_type_is_not installed,cuisine_type_is_semi equipped,cuisine_type_is_usa hyper equipped,cuisine_type_is_usa installed,cuisine_type_is_usa semi equipped,cuisine_type_is_usa uninstalled,condition_is_as new,condition_is_good,condition_is_just renovated,condition_is_to be done up,condition_is_to renovate,condition_is_to restore,heatingType_is_carbon,heatingType_is_electric,heatingType_is_fueloil,heatingType_is_gas,heatingType_is_pellet,heatingType_is_solar,heatingType_is_wood
49,1950000,2017.0,3.0,211,9241.71,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8429807,engel &amp; völkers brussels projects - projets neufs,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,3297000,2017.0,3.0,305,10809.84,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8429809,engel &amp; völkers brussels projects - projets neufs,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,480000,2018.0,2.0,109,4403.67,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8960162,lecobel vaneau vente neuf,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,2500000,2018.0,4.0,277,9025.27,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8903554,latour et petit vente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,590000,2015.0,2.0,95,6210.53,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9040912,address real estate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54,595000,2015.0,2.0,102,5833.33,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9040911,address real estate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
55,150000,1964.0,1.0,35,4285.71,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8964641,valdel immo bruxelles,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
56,165000,1968.0,1.0,34,4852.94,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8735530,valdel immo bruxelles,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
57,369000,1950.0,2.0,90,4100.0,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8964310,latour et petit vente,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
58,390000,1963.0,2.0,110,3545.45,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8979550,latour et petit vente,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,450000,1965.0,2.0,135,3333.33,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9020341,latour et petit vente,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,485000,1930.0,3.0,145,3344.83,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8961178,latour et petit vente,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
61,525000,1948.0,3.0,180,2916.67,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8858623,latour et petit vente,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
62,595000,1961.0,3.0,170,3500.0,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8104679,sorimo  - bruxelles,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
63,620000,1958.0,2.0,165,3757.58,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8905429,latour et petit vente,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
64,640000,1994.0,3.0,165,3878.79,0.0,False,True,True,1050,Ixelles,Brussels Capital Region,2.0,4.3815707,50.8222854,8963947,victoire (vente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
65,730000,1958.0,2.0,210,3476.19,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8973966,latour et petit vente,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
66,750000,1894.0,2.0,200,3750.0,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,2.0,4.3815707,50.8222854,8996847,oralis real estate,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
67,795000,1930.0,2.0,153,5196.08,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8966509,james realty,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
68,850000,1970.0,2.0,136,6250.0,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8027451,immobilière le lion,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69,1250000,1934.0,6.0,340,3676.47,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8703028,immo step,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70,150000,1930.0,1.0,35,4285.71,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9036169,argayon immo,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
71,725000,2018.0,3.0,160,4531.25,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9013288,lecobel vaneau vente neuf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
72,3370000,2017.0,2.0,271,12435.42,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8902830,engel &amp; völkers brussels projects - projets neufs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
73,410000,1927.0,2.0,90,4555.56,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9000160,lecobel  vaneau bruxelles sud,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
74,600000,1955.0,2.0,160,3750.0,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8745222,latour et petit vente,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
75,665000,2005.0,2.0,120,5541.67,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9000496,engel &amp; vÖlkers pavillon d&#039;ixelles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
76,625000,1958.0,2.0,185,3378.38,2.0,False,True,False,1050,Ixelles,Brussels Capital Region,2.0,4.3815707,50.8222854,8917072,lecobel  vaneau bruxelles sud,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
77,730000,1955.0,3.0,166,4397.59,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8927725,noa  real estate,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
78,750000,1976.0,3.0,170,4411.76,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8976482,oralis real estate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
79,800000,2001.0,3.0,204,3921.57,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8865328,lecobel  vaneau bruxelles sud,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
80,990000,1936.0,3.0,220,4500.0,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8715154,castell management,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
81,980000,1957.0,2.0,180,5444.44,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8341658,brussels sotheby’s international realty,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
82,1200000,1844.0,3.0,216,5555.56,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9000374,brussels sotheby’s  realty - nd,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
83,1640000,1925.0,3.0,285,5754.39,0.0,True,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8132668,victoire (vente),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
84,1800000,1930.0,3.0,339,5309.73,2.0,False,True,True,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8992346,lecobel  vaneau bruxelles sud,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
85,1645000,1905.0,3.0,234,7029.91,2.0,False,True,True,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8717147,brussels sotheby’s international realty,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
86,2650000,1960.0,4.0,480,5520.83,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,4.0,4.3815707,50.8222854,8930422,immobilière le lion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
87,275000,2000.0,2.0,80,3437.5,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8841000,trevi  group,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
88,615000,2018.0,2.0,131,4694.66,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8975218,lecobel vaneau vente neuf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
89,680000,2018.0,3.0,160,4250.0,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8973162,lecobel vaneau vente neuf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90,630000,2018.0,3.0,144,4375.0,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8934029,lecobel vaneau vente neuf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91,545000,1920.0,3.0,140,3892.86,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9043436,rainbow properties,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
92,170000,1973.0,1.0,30,5666.67,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9009876,immobilière bien à vous,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
93,679000,1929.0,3.0,170,3994.12,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8612142,victoire (vente),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
94,795000,1930.0,2.0,150,5300.0,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8822609,immobilière le lion,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
95,850000,1970.0,2.0,136,6250.0,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8889515,lecobel  vaneau bruxelles sud,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
96,1645000,1905.0,3.0,210,7833.33,0.0,False,True,True,1050,Ixelles,Brussels Capital Region,2.0,4.3815707,50.8222854,8727945,engel &amp; völkers place brugmann,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
97,1790000,1935.0,4.0,300,5966.67,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,2.0,4.3815707,50.8222854,7890191,immobilière le lion,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
98,950000,2006.0,3.0,239,3974.9,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,22.0,4.3815707,50.8222854,8937458,immobilière le lion,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
99,1150000,1970.0,4.0,280,4107.14,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8946856,immobilière le lion,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
100,1575000,1939.0,2.0,161,9782.61,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8890674,brussels sotheby’s international realty,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
101,260000,1903.0,0.0,60,4333.33,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8846787,lecobel  vaneau bruxelles sud,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
102,410000,1970.0,2.0,85,4823.53,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8966311,lecobel  vaneau bruxelles sud,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
103,585000,1950.0,1.0,100,5850.0,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8919968,cd properties,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
104,1200000,2020.0,3.0,198,6060.61,0.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9001100,lecobel vaneau vente neuf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
105,500000,2018.0,2.0,116,4310.34,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9014648,lecobel vaneau vente neuf,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
106,425000,1947.0,3.0,180,2361.11,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8700150,macnash sud,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
107,540000,1905.0,1.0,70,7714.29,0.0,False,False,True,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8793328,engel &amp; völkers place brugmann,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
108,645000,1930.0,2.0,200,3225.0,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8831506,victoire (vente),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
109,735000,1960.0,3.0,200,3675.0,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8934642,lecobel  vaneau bruxelles sud,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
110,850000,1904.0,2.0,227,3744.49,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8938770,latour et petit vente,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
111,1200000,2009.0,3.0,3,400000.0,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9022479,engel &amp; vÖlkers pavillon d&#039;ixelles,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
112,1445000,2012.0,3.0,305,4737.7,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,9000514,engel &amp; vÖlkers pavillon d&#039;ixelles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
113,228000,1966.0,1.0,54,4222.22,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8933830,victoire (vente),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
114,1537000,2017.0,2.0,160,9606.25,1.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8904405,haussmann by oralis,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
115,1950000,2018.0,3.0,211,9241.71,1.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8904407,haussmann by oralis,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
116,1839000,2018.0,3.0,201,9149.25,1.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8900715,haussmann by oralis,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
117,3370000,2017.0,2.0,271,12435.42,1.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8904406,haussmann by oralis,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
118,3297000,2018.0,3.0,305,10809.84,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8900713,haussmann by oralis,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
119,3324000,2018.0,3.0,308,10792.21,1.0,False,False,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8900714,haussmann by oralis,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
120,250000,1991.0,1.0,70,3571.43,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9016815,trevi  group,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
121,250000,1991.0,0.0,70,3571.43,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9016792,trevi  group,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
122,480000,1968.0,3.0,130,3692.31,0.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8940590,louise properties,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
123,770000,2021.0,2.0,120,6416.67,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8962607,lecobel vaneau vente neuf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
124,1190000,2021.0,3.0,187,6363.64,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,8964033,lecobel vaneau vente neuf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
125,895000,1956.0,3.0,3,298333.33,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,1.0,4.3815707,50.8222854,9002973,victoire (vente),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
126,415000,2021.0,1.0,77,5389.61,1.0,False,True,False,1050,Ixelles,Brussels Capital Region,0.0,4.3815707,50.8222854,8997927,lecobel vaneau vente neuf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
